e	weights
6844	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6845	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6846	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6847	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6848	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6849	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6850	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6851	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6852	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6853	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6854	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6855	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6856	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6857	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6858	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6859	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6860	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6861	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6862	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6863	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6864	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6865	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6866	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6867	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6868	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6869	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6870	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6871	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6872	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6873	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6874	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6875	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6876	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6877	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6878	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6879	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6880	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6881	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6882	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6883	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6884	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6885	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6886	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6887	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6888	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6889	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6890	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6891	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6892	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6893	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6894	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6895	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6896	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6897	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6898	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6899	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6900	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6901	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6902	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6903	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6904	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6905	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6906	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6907	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6908	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6909	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6910	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6911	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6912	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6913	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6914	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6915	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6916	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6917	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6918	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6919	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6920	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6921	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6922	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6923	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6924	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6925	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6926	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6927	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6928	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6929	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6930	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6931	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6932	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6933	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6934	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6935	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6936	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6937	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6938	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6939	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6940	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6941	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6942	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6943	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6944	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6945	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6946	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6947	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6948	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6949	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6950	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6951	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6952	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6953	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6954	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6955	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6956	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6957	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6958	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6959	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6960	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6961	{'fr': 5.182449680618347, 'ja': 1.0, 'es': 1.6097835584442874, 'el': -0.4161251824579535, 'en': 1.3900639974515112}
6962	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6963	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6964	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6965	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6966	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6967	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6968	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6969	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6970	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6971	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6972	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6973	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6974	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6975	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6976	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6977	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6978	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6979	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6980	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6981	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6982	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6983	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6984	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6985	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6986	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6987	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6988	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6989	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6990	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6991	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6992	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6993	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6994	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6995	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6996	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6997	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6998	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
6999	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7000	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7001	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7002	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7003	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7004	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7005	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7006	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7007	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7008	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7009	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7010	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7011	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7012	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7013	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7014	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7015	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7016	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7017	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7018	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7019	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7020	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7021	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7022	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7023	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7024	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7025	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7026	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7027	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7028	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7029	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7030	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7031	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7032	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7033	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7034	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7035	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7036	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7037	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7038	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7039	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7040	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7041	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7042	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7043	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7044	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7045	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7046	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7047	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7048	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7049	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7050	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7051	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7052	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7053	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7054	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7055	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7056	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7057	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7058	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7059	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7060	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7061	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7062	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7063	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7064	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7065	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7066	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7067	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7068	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7069	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7070	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7071	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7072	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7073	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7074	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7075	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7076	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7077	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7078	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7079	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7080	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7081	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7082	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7083	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7084	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7085	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7086	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7087	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7088	{'fr': 3.513680596466908, 'ja': -0.5935967915085167, 'es': 1.6948343596574107, 'el': 1.0, 'en': 1.6866103634898448}
7089	{'fr': 3.983524456777813, 'ja': 1.0, 'es': 1.6962406815953708, 'el': -0.48303875332870994, 'en': 1.6740106225253473}
7090	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7091	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7092	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7093	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7094	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7095	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7096	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7097	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7098	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7099	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7100	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7101	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7102	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7103	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7104	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7105	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7106	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7107	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7108	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7109	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7110	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7111	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7112	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7113	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7114	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7115	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7116	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7117	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7118	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7119	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7120	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7121	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7122	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7123	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7124	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7125	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7126	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7127	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7128	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7129	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7130	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7131	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7132	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7133	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7134	{'fr': 3.4089751729363993, 'ja': -0.5605847599571512, 'es': 1.7099770412500002, 'el': 1.0, 'en': 1.6794563913293281}
7135	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7136	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7137	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7138	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7139	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7140	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7141	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7142	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7143	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7144	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7145	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7146	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7147	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7148	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7149	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7150	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7151	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7152	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7153	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7154	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7155	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7156	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7157	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7158	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7159	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7160	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7161	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7162	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7163	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7164	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7165	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7166	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7167	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7168	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7169	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7170	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7171	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7172	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7173	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7174	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7175	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7176	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7177	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7178	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7179	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7180	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
7181	{'fr': 1, 'ja': 1, 'es': 1, 'el': 1, 'en': 1}
