e	weights
6549	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6550	{'es': 3.1394497486817343, 'fr': 3.054162106286347, 'ja': 2.771574454344088, 'el': 2.3945441428992553, 'en': 2.576339929159311}
6551	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6552	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6553	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6554	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6555	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6556	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6557	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6558	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6559	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6560	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6561	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6562	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6563	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6564	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6565	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6566	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6567	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6568	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6569	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6570	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6571	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6572	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6573	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6574	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6575	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6576	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6577	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6578	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6579	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6580	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6581	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6582	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6583	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6584	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6585	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6586	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6587	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6588	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6589	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6590	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6591	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6592	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6593	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6594	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6595	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6596	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6597	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6598	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6599	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6600	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6601	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6602	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6603	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6604	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6605	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6606	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6607	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6608	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6609	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6610	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6611	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6612	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6613	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6614	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6615	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6616	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6617	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6618	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6619	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6620	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6621	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6622	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6623	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6624	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6625	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6626	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6627	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6628	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6629	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6630	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6631	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6632	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6633	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6634	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6635	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6636	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6637	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6638	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6639	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6640	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6641	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6642	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6643	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6644	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6645	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6646	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6647	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6648	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6649	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6650	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6651	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6652	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6653	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6654	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6655	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6656	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6657	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6658	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6659	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6660	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6661	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6662	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6663	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6664	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6665	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6666	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6667	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6668	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6669	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6670	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6671	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6672	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6673	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6674	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6675	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6676	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6677	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6678	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6679	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6680	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6681	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6682	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6683	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6684	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6685	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6686	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6687	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6688	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6689	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6690	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6691	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6692	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6693	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6694	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6695	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6696	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6697	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6698	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6699	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6700	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6701	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6702	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6703	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6704	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6705	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6706	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6707	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6708	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6709	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6710	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6711	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6712	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6713	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6714	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6715	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6716	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6717	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6718	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6719	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6720	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6721	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6722	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6723	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6724	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6725	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6726	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6727	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6728	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6729	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6730	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6731	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6732	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6733	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6734	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6735	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6736	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6737	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6738	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6739	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6740	{'es': 4.3870760256036165, 'fr': 2.950209358403068, 'ja': 2.4771206506501016, 'el': 2.61319120535234, 'en': 2.9317089493690123}
6741	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6742	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6743	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6744	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6745	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6746	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6747	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6748	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6749	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6750	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6751	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6752	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6753	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6754	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6755	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6756	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6757	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6758	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6759	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6760	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6761	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6762	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6763	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6764	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6765	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6766	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6767	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6768	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6769	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6770	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6771	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6772	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6773	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6774	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6775	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6776	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6777	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6778	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6779	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6780	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6781	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6782	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6783	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6784	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6785	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6786	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6787	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6788	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6789	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6790	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6791	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6792	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6793	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6794	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6795	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6796	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6797	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6798	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6799	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6800	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6801	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6802	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6803	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6804	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6805	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6806	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6807	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6808	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6809	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6810	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6811	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6812	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6813	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6814	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6815	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6816	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6817	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6818	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6819	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6820	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6821	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6822	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6823	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6824	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6825	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6826	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6827	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6828	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6829	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6830	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6831	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6832	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6833	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6834	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6835	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6836	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6837	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6838	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6839	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6840	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6841	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6842	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6843	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6844	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6845	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6846	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6847	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6848	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6849	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6850	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6851	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6852	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6853	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6854	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6855	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6856	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6857	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6858	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6859	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6860	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6861	{'es': 3.40211952903193, 'fr': 3.119430962352075, 'ja': 2.5871439449378237, 'el': 2.186292189433538, 'en': 1.9610097577084686}
6862	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6863	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6864	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6865	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6866	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6867	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6868	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6869	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6870	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6871	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6872	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6873	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6874	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6875	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6876	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6877	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6878	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6879	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6880	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6881	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6882	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6883	{'es': 5.419968253623001, 'fr': 2.914179273097242, 'ja': 3.039756470878612, 'el': 2.0052279167337295, 'en': 2.94447160220522}
6884	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6885	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
6886	{'es': 1, 'fr': 1, 'ja': 1, 'el': 1, 'en': 1}
