e	weights
6046	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6047	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6048	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6049	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6050	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6051	{'en': 3.318592680898032, 'fr': 1.61261799012717, 'ja': 0.523429593771634, 'es': 1.7561174544337828, 'el': 1.0}
6052	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6053	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6054	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6055	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6056	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6057	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6058	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6059	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6060	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6061	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6062	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6063	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6064	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6065	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6066	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6067	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6068	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6069	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6070	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6071	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6072	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6073	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6074	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6075	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6076	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6077	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6078	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6079	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6080	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6081	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6082	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6083	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6084	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6085	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6086	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6087	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6088	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6089	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6090	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6091	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6092	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6093	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6094	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6095	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6096	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6097	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6098	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6099	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6100	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6101	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6102	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6103	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6104	{'en': 3.64709727514272, 'fr': 1.5746951272395788, 'ja': 0.5116136977995678, 'es': 1.5585747627210584, 'el': 1.0}
6105	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6106	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6107	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6108	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6109	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6110	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6111	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6112	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6113	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6114	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6115	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6116	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6117	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6118	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6119	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6120	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6121	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6122	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6123	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6124	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6125	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6126	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6127	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6128	{'en': 3.3384358419199063, 'fr': 1.56491281402749, 'ja': 0.5645587490640432, 'es': 1.5951289538475195, 'el': 1.0}
6129	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6130	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6131	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6132	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6133	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6134	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6135	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6136	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6137	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6138	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6139	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6140	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6141	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6142	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6143	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6144	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6145	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6146	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6147	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6148	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6149	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6150	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6151	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6152	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6153	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6154	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6155	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6156	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6157	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6158	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6159	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6160	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6161	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6162	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6163	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6164	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6165	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6166	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6167	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6168	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6169	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6170	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6171	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6172	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6173	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6174	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6175	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6176	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6177	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6178	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6179	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6180	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6181	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6182	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6183	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6184	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6185	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6186	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6187	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6188	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6189	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6190	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6191	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6192	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6193	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6194	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6195	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6196	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6197	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6198	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6199	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6200	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6201	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6202	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6203	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6204	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6205	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6206	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6207	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6208	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6209	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6210	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6211	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6212	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6213	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6214	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6215	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6216	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6217	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6218	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6219	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6220	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6221	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6222	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6223	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6224	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6225	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6226	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6227	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6228	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6229	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6230	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6231	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6232	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6233	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6234	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6235	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6236	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6237	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6238	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6239	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6240	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6241	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6242	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6243	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6244	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6245	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6246	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6247	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6248	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6249	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6250	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6251	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6252	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6253	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6254	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6255	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6256	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6257	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6258	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6259	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6260	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6261	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6262	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6263	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6264	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6265	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6266	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6267	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6268	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6269	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6270	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6271	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6272	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6273	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6274	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6275	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6276	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6277	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6278	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6279	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6280	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6281	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6282	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6283	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6284	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6285	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6286	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6287	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6288	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6289	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6290	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6291	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6292	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6293	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6294	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6295	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6296	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6297	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6298	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6299	{'en': 3.610605463025908, 'fr': 1.5430561717599307, 'ja': 0.5805015412394643, 'es': 1.567426093723248, 'el': 1.0}
6300	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6301	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6302	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6303	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6304	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6305	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6306	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6307	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6308	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6309	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6310	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6311	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6312	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6313	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6314	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6315	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6316	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6317	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6318	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6319	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6320	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6321	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6322	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6323	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6324	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6325	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6326	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6327	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6328	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6329	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6330	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6331	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6332	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6333	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6334	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6335	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6336	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6337	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6338	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6339	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6340	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6341	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6342	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6343	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6344	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6345	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6346	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6347	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6348	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6349	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6350	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6351	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6352	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6353	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6354	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6355	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6356	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6357	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6358	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6359	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6360	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6361	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6362	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6363	{'en': 3.651911457633536, 'fr': 1.5913381914299758, 'ja': 0.5314895505922134, 'es': 1.5782067060542868, 'el': 1.0}
6364	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6365	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6366	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6367	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6368	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6369	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6370	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6371	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6372	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6373	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6374	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6375	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6376	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6377	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6378	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6379	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6380	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6381	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
6382	{'en': 1, 'fr': 1, 'ja': 1, 'es': 1, 'el': 1}
