e	weights
7189	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7190	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7191	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7192	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7193	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7194	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7195	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7196	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7197	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7198	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7199	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7200	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7201	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7202	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7203	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7204	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7205	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7206	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7207	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7208	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7209	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7210	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7211	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7212	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7213	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7214	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7215	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7216	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7217	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7218	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7219	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7220	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7221	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7222	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7223	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7224	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7225	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7226	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7227	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7228	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7229	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7230	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7231	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7232	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7233	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7234	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7235	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7236	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7237	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7238	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7239	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7240	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7241	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7242	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7243	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7244	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7245	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7246	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7247	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7248	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7249	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7250	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7251	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7252	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7253	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7254	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7255	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7256	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7257	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7258	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7259	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7260	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7261	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7262	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7263	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7264	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7265	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7266	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7267	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7268	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7269	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7270	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7271	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7272	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7273	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7274	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7275	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7276	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7277	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7278	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7279	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7280	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7281	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7282	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7283	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7284	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7285	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7286	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7287	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7288	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7289	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7290	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7291	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7292	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7293	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7294	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7295	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7296	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7297	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7298	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7299	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7300	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7301	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7302	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7303	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7304	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7305	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7306	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7307	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7308	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7309	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7310	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7311	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7312	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7313	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7314	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7315	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7316	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7317	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7318	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7319	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7320	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7321	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7322	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7323	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7324	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7325	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7326	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7327	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7328	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7329	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7330	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7331	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7332	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7333	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7334	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7335	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7336	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7337	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7338	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7339	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7340	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7341	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7342	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7343	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7344	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7345	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7346	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7347	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7348	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7349	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7350	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7351	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7352	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7353	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7354	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7355	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7356	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7357	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7358	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7359	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7360	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7361	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7362	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7363	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7364	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7365	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7366	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7367	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7368	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7369	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7370	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7371	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7372	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7373	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7374	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7375	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7376	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7377	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7378	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7379	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7380	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7381	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7382	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7383	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7384	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7385	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7386	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7387	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7388	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7389	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7390	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7391	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7392	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7393	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7394	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7395	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7396	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7397	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7398	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7399	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7400	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7401	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7402	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7403	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7404	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7405	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7406	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7407	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7408	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7409	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7410	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7411	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7412	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7413	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7414	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7415	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7416	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7417	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7418	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7419	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7420	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7421	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7422	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7423	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7424	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7425	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7426	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7427	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7428	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7429	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7430	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7431	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7432	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7433	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7434	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7435	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7436	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7437	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7438	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7439	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7440	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7441	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7442	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7443	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7444	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7445	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7446	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7447	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7448	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7449	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7450	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7451	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7452	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7453	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7454	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7455	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7456	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7457	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7458	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7459	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7460	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7461	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7462	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7463	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7464	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7465	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7466	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7467	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7468	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7469	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7470	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7471	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7472	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7473	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7474	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7475	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7476	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7477	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7478	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7479	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7480	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7481	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7482	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7483	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7484	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7485	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7486	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7487	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7488	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7489	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7490	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7491	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7492	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7493	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7494	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7495	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7496	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7497	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7498	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7499	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7500	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7501	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7502	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7503	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7504	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7505	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7506	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7507	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7508	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7509	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7510	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7511	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7512	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7513	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7514	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7515	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7516	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7517	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7518	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7519	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7520	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7521	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7522	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7523	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7524	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7525	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7526	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7527	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7528	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
7529	{'ja': 1, 'fr': 1, 'es': 1, 'el': 1, 'en': 1}
