e	weights
2383	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2384	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2385	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2386	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2387	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2388	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2389	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2390	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2391	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2392	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2393	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2394	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2395	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2396	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2397	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2398	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2399	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2400	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2401	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2402	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2403	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2404	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2405	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2406	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2407	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2408	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2409	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2410	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2411	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2412	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2413	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2414	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2415	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2416	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2417	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2418	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2419	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2420	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2421	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2422	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2423	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2424	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2425	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2426	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2427	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2428	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2429	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2430	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2431	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2432	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2433	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2434	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2435	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2436	{'el': 3.400951226671319, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.38790941918063404}
2437	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2438	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2439	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2440	{'el': 3.733541727619978, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.38531242677220245}
2441	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2442	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2443	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2444	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2445	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2446	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2447	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2448	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2449	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2450	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2451	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2452	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2453	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2454	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2455	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2456	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2457	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2458	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2459	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2460	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2461	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2462	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2463	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2464	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2465	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2466	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2467	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2468	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2469	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2470	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2471	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2472	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2473	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2474	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2475	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2476	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2477	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2478	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2479	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2480	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2481	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2482	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2483	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2484	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2485	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2486	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2487	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2488	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2489	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2490	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2491	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2492	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2493	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2494	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2495	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2496	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2497	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2498	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2499	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2500	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2501	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2502	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2503	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2504	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2505	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2506	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2507	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2508	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2509	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2510	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2511	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2512	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2513	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2514	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2515	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2516	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2517	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2518	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2519	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2520	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2521	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2522	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2523	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2524	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2525	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2526	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2527	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2528	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2529	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2530	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2531	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2532	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2533	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2534	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2535	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2536	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2537	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2538	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2539	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2540	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2541	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2542	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2543	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2544	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2545	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2546	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2547	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2548	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2549	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2550	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2551	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2552	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2553	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2554	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2555	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2556	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2557	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2558	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2559	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2560	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2561	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2562	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2563	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2564	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2565	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2566	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2567	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2568	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2569	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2570	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2571	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2572	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2573	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2574	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2575	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2576	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2577	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2578	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2579	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2580	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2581	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2582	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2583	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2584	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2585	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2586	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2587	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2588	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2589	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2590	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2591	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2592	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2593	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2594	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2595	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2596	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2597	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2598	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2599	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2600	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2601	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2602	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2603	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2604	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2605	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2606	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2607	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2608	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2609	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2610	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2611	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2612	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2613	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2614	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2615	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2616	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2617	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2618	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2619	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2620	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2621	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2622	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2623	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2624	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2625	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2626	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2627	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2628	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2629	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2630	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2631	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2632	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2633	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2634	{'el': 2.930547392095522, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.37806461061411023}
2635	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2636	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2637	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2638	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2639	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2640	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2641	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2642	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2643	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2644	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2645	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2646	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2647	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2648	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2649	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2650	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2651	{'el': 2.8515207216900853, 'fr': 1.0, 'ja': 1.0, 'es': 1.0, 'en': 0.36787861210619865}
2652	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2653	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2654	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2655	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2656	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2657	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2658	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2659	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2660	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2661	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2662	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2663	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2664	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2665	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2666	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2667	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2668	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2669	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2670	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2671	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2672	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2673	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2674	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2675	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2676	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2677	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2678	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2679	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2680	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2681	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2682	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2683	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2684	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2685	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2686	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2687	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2688	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2689	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2690	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2691	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2692	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2693	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2694	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2695	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2696	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2697	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2698	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2699	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2700	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2701	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2702	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2703	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2704	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2705	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2706	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2707	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2708	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2709	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2710	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2711	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2712	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2713	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2714	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2715	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2716	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2717	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2718	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2719	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2720	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
2721	{'el': 1, 'fr': 1, 'ja': 1, 'es': 1, 'en': 1}
